filepath,family_id,split
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s353.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s354.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s355.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s356.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s357.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s358.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s359.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s360.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s361.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s363.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s364.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s365.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s366.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s367.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s368.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s369.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s370.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s371.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s372.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s373.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s374.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s375.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s376.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s377.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s378.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s379.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s380.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s381.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s382.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s383.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s384.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s385.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s386.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s387.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s388.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s389.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s390.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s391.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s392.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s393.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s394.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s395.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s396.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s397.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s398.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s399.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s400.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s401.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s402.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s403.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s404.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s405.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s406.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s407.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s408.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s409.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s410.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s411.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s412.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s414.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s415.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s416.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s417.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s418.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s419.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s420.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s421.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s422.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s423.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s424.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s425.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s426.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s427.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s428.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s429.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s430.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s431.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s432.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s433.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s434.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s435.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s436.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_12_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_17_2.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_20_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_22_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_24_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_26_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_31_2.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_31_3.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_4_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_40_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_40_2.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_41_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_41_4.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_47_2.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_47_3.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_5_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_51_2.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_213_6_2.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_1.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_10.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_100.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_101.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_102.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_103.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_104.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_105.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_106.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_107.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_108.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_12.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_13.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_14.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_15.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_16.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_17.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_18.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_19.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_2.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_20.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_21.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_22.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_23.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_24.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_25.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_26.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_27.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_28.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_29.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_3.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_30.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_31.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_32.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_33.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_34.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_35.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_36.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_37.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_38.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_39.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_4.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_40.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_41.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_42.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_43.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_44.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_45.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_46.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_47.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_48.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_49.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_50.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_51.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_52.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_53.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_54.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_55.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_56.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_57.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_58.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_59.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_6.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_60.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_61.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_62.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_63.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_64.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_65.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_66.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_67.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_68.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_69.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_7.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_70.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_71.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_72.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_73.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_76.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_77.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_78.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_79.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_8.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_80.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_81.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_82.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_83.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_84.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_85.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_86.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_87.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_88.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_89.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_9.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_90.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_91.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_92.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_93.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_94.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_95.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_96.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_97.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_98.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_227_99.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_112.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_140.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_23.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_26.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_27.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_28.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_4.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_5.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_86.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_93.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_228_94.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s489.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s490.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s491.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s492.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s493.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s494.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s495.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s496.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s497.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s498.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s499.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s50.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s500.xml,metal,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s501.xml,metal,dev
